available_at,close,ema,slope,regime
2022-09-01 00:00:00+00:00,1709.021,1817.612374073916,,unavailable
2022-09-02 00:00:00+00:00,1697.275,1816.4149872672106,,unavailable
2022-09-03 00:00:00+00:00,1712.601,1815.382012269527,,unavailable
2022-09-05 00:00:00+00:00,1708.027,1814.3138031922183,,unavailable
2022-09-06 00:00:00+00:00,1713.996,1813.3156160957785,,unavailable
2022-09-07 00:00:00+00:00,1703.547,1812.2233910599996,,unavailable
2022-09-08 00:00:00+00:00,1716.622,1811.2721334375121,,unavailable
2022-09-09 00:00:00+00:00,1710.717,1810.2715848460941,,unavailable
2022-09-10 00:00:00+00:00,1717.255,1809.3460466884217,,unavailable
2022-09-12 00:00:00+00:00,1718.465,1808.4417576666465,,unavailable
2022-09-13 00:00:00+00:00,1725.315,1807.6146257495654,,unavailable
2022-09-14 00:00:00+00:00,1702.166,1806.565385692356,,unavailable
2022-09-15 00:00:00+00:00,1697.581,1805.4809639441733,,unavailable
2022-09-16 00:00:00+00:00,1662.426,1804.0575314671169,-19.488520210539946,bear
2022-09-17 00:00:00+00:00,1675.355,1802.776909263464,-20.047778715907725,bear
2022-09-19 00:00:00+00:00,1678.015,1801.5354972309917,-20.628765992366425,bear
2022-09-20 00:00:00+00:00,1675.821,1800.2846067112805,-21.042867823288134,bear
2022-09-21 00:00:00+00:00,1666.468,1798.9530981867904,-21.513436302658192,bear
2022-09-22 00:00:00+00:00,1667.111,1797.64123651329,-22.020606090691444,bear
2022-09-23 00:00:00+00:00,1672.792,1796.398955552959,-22.304789114664572,bear
2022-09-24 00:00:00+00:00,1643.946,1794.8820107215863,-22.730363352329732,bear
2022-09-26 00:00:00+00:00,1644.122,1793.3819111124162,-23.033076154794344,bear
2022-09-27 00:00:00+00:00,1627.738,1791.7337129918947,-23.648299277632304,bear
2022-09-28 00:00:00+00:00,1628.866,1790.113138733269,-24.200664458949404,bear
2022-09-29 00:00:00+00:00,1656.184,1788.7805104871668,-24.53510560861173,bear
2022-09-30 00:00:00+00:00,1664.636,1787.5452417261006,-24.678149333899,bear
2022-10-01 00:00:00+00:00,1661.032,1786.2864034999702,-24.98572993754192,bear
2022-10-03 00:00:00+00:00,1664.221,1785.0718223706172,-25.199762475476973,bear
2022-10-04 00:00:00+00:00,1701.065,1784.2359335908102,-25.110113097611475,bear
2022-10-05 00:00:00+00:00,1725.632,1783.6528098734889,-24.788947793157604,bear
2022-10-06 00:00:00+00:00,1718.448,1783.0040057951458,-24.61061995441969,bear
2022-10-07 00:00:00+00:00,1711.938,1782.2968813593732,-24.26850433298273,bear
2022-10-08 00:00:00+00:00,1695.07,1781.4289521916185,-24.05201175255479,bear
2022-10-10 00:00:00+00:00,1696.762,1780.586494955881,-23.471036511235752,bear
2022-10-11 00:00:00+00:00,1670.2,1779.4881218717433,-23.28878739172069,bear
2022-10-12 00:00:00+00:00,1664.105,1778.3400311068506,-23.19546612414115,bear
2022-10-13 00:00:00+00:00,1674.551,1777.3073044291705,-22.97730228211003,bear
2022-10-14 00:00:00+00:00,1663.51,1776.1749929423133,-22.778105244477047,bear
2022-10-15 00:00:00+00:00,1644.335,1774.8631522165194,-22.778084296770658,bear
2022-10-17 00:00:00+00:00,1647.539,1773.5962452292904,-22.802710323668634,bear
2022-10-18 00:00:00+00:00,1650.767,1772.3740636847203,-22.50794703686597,bear
2022-10-19 00:00:00+00:00,1652.374,1771.1800332002954,-22.201877912120835,bear
2022-10-20 00:00:00+00:00,1627.166,1769.747057745566,-21.98665524632861,bear
2022-10-21 00:00:00+00:00,1627.049,1768.3271765739685,-21.785962159300425,bear
2022-10-22 00:00:00+00:00,1657.875,1767.2281499413918,-21.552360545774945,bear
2022-10-24 00:00:00+00:00,1661.32,1766.1743375041642,-21.37090422193637,bear
2022-10-25 00:00:00+00:00,1651.811,1765.0363938474065,-21.250009652563676,bear
2022-10-26 00:00:00+00:00,1652.823,1763.9198426648452,-21.151979705771964,bear
2022-10-27 00:00:00+00:00,1667.582,1762.9612571656926,-21.274676425117605,bear
2022-10-28 00:00:00+00:00,1661.931,1761.9559809749892,-21.69682889849969,bear
2022-10-29 00:00:00+00:00,1644.666,1760.7889164876758,-22.215089307469952,bear
2022-10-31 00:00:00+00:00,1643.515,1759.6220118460076,-22.674869513365593,bear
2022-11-01 00:00:00+00:00,1632.485,1758.3569669520175,-23.071985239600963,bear
2022-11-02 00:00:00+00:00,1646.841,1757.2473553405548,-23.339139615326303,bear
2022-11-03 00:00:00+00:00,1633.79,1756.0189239441315,-23.46919792761173,bear
2022-11-04 00:00:00+00:00,1629.806,1754.7630739546375,-23.576957152213026,bear
2022-11-05 00:00:00+00:00,1681.034,1754.0294513282233,-23.27785310094714,bear
2022-11-07 00:00:00+00:00,1672.729,1753.2204916135147,-22.954501328798642,bear
2022-11-08 00:00:00+00:00,1674.141,1752.4336310004448,-22.42952121607459,bear
2022-11-09 00:00:00+00:00,1711.656,1752.0278834283013,-21.568361800989123,bear
2022-11-10 00:00:00+00:00,1706.518,1751.575048767323,-20.799014917397244,bear
2022-11-11 00:00:00+00:00,1752.265,1751.5819139537182,-19.5981192465772,mixed
2022-11-12 00:00:00+00:00,1771.06,1751.7757257551737,-17.9713319903924,mixed
2022-11-14 00:00:00+00:00,1763.507,1751.8924548521372,-16.434721721831238,mixed
2022-11-15 00:00:00+00:00,1769.55,1752.0681518187828,-15.159998122609068,mixed
2022-11-16 00:00:00+00:00,1780.814,1752.3541801588945,-13.820157345269763,mixed
2022-11-17 00:00:00+00:00,1773.912,1752.5686858289555,-12.467708018451049,mixed
2022-11-18 00:00:00+00:00,1760.127,1752.6438929351352,-11.275949729709964,mixed
2022-11-19 00:00:00+00:00,1750.921,1752.6267497218503,-10.334507443842313,bear
2022-11-21 00:00:00+00:00,1752.33,1752.6237969882995,-9.332183986689643,bear
2022-11-22 00:00:00+00:00,1738.574,1752.4839980132915,-8.304918474384294,bear
2022-11-23 00:00:00+00:00,1741.208,1752.3717990280845,-7.250212817923057,bear
2022-11-24 00:00:00+00:00,1752.34,1752.371482619845,-5.985484332172518,bear
2022-11-25 00:00:00+00:00,1755.365,1752.4012688624337,-4.846086478121151,mixed
2022-11-26 00:00:00+00:00,1756.149,1752.438559719524,-3.5803642246075924,mixed
2022-11-28 00:00:00+00:00,1750.968,1752.4239272845039,-2.3391466701336867,bear
2022-11-29 00:00:00+00:00,1741.299,1752.3132314906284,-1.7162198375949629,bear
2022-11-30 00:00:00+00:00,1748.953,1752.2797963514183,-0.9406952620963693,bear
2022-12-01 00:00:00+00:00,1773.4,1752.4899476315038,0.05631663105896223,bull
2022-12-02 00:00:00+00:00,1802.322,1752.9857889486034,0.9579055203021198,bull
2022-12-03 00:00:00+00:00,1798.014,1753.4338308496124,1.8587820822892809,bull
2022-12-05 00:00:00+00:00,1799.015,1753.887374821258,2.3054608675397503,bull
2022-12-06 00:00:00+00:00,1769.416,1754.0418885046286,2.2661627494549066,bull
2022-12-07 00:00:00+00:00,1770.983,1754.2104567782146,2.318001926077386,bull
2022-12-08 00:00:00+00:00,1787.033,1754.5370492480831,2.468897429300341,bull
2022-12-09 00:00:00+00:00,1789.276,1754.8827104495947,2.528530290700246,bull
2022-12-10 00:00:00+00:00,1797.524,1755.307001887907,2.7383160589515683,bull
2022-12-12 00:00:00+00:00,1795.022,1755.7021759984752,3.0582830633400135,bull
2022-12-13 00:00:00+00:00,1781.961,1755.9634578293362,3.336708107485947,bull
2022-12-14 00:00:00+00:00,1809.657,1756.497721930537,3.8739249422374087,bull
2022-12-15 00:00:00+00:00,1807.685,1757.007048080482,4.523050067190525,bull
2022-12-16 00:00:00+00:00,1776.559,1757.2015948657508,4.829795837666325,bull
2022-12-17 00:00:00+00:00,1793.131,1757.5591013844996,5.187618764654644,bull
2022-12-19 00:00:00+00:00,1791.085,1757.8926924154998,5.49142355306617,bull
2022-12-20 00:00:00+00:00,1787.324,1758.1855412471864,5.746981527662456,bull
2022-12-21 00:00:00+00:00,1817.268,1758.773426408906,6.3494991244022,bull
2022-12-22 00:00:00+00:00,1814.961,1759.3325067431458,7.0192752525174456,bull
2022-12-23 00:00:00+00:00,1793.509,1759.6725713526666,7.39277500124831,bull
2022-12-24 00:00:00+00:00,1798.537,1760.059282085476,7.56933445397226,bull
2022-12-27 00:00:00+00:00,1801.35,1760.4701350000485,7.484346051445073,bull
2022-12-28 00:00:00+00:00,1812.422,1760.9870689801476,7.553238130535192,bull
2022-12-29 00:00:00+00:00,1805.834,1761.4333070997482,7.545932278490227,bull
2022-12-30 00:00:00+00:00,1815.164,1761.9679408599497,7.92605235532119,bull
2022-12-31 00:00:00+00:00,1823.578,1762.5809762742788,8.370519496064162,bull
2023-01-03 00:00:00+00:00,1829.359,1763.2454342217984,8.708384973715283,bull
2023-01-04 00:00:00+00:00,1836.59,1763.9752308962084,9.092520446613662,bull
2023-01-05 00:00:00+00:00,1854.896,1764.879915165898,9.572913277990892,bull
2023-01-06 00:00:00+00:00,1832.867,1765.5564035722075,9.85422757373226,bull
2023-01-07 00:00:00+00:00,1866.057,1766.5564095068125,10.592951677476321,bull
2023-01-09 00:00:00+00:00,1869.671,1767.5824253326155,11.084703402078503,bull
2023-01-10 00:00:00+00:00,1870.556,1768.607038015873,11.599989935391022,bull
2023-01-11 00:00:00+00:00,1877.236,1769.6879232097451,12.486328343994273,bull
2023-01-12 00:00:00+00:00,1877.007,1770.7557747200958,13.196673335596188,bull
2023-01-13 00:00:00+00:00,1898.091,1772.02279188706,14.130099471560243,bull
2023-01-14 00:00:00+00:00,1920.319,1773.4983760473879,15.312834800201472,bull
2023-01-16 00:00:00+00:00,1916.961,1774.9258648429363,16.152438434030273,bull
2023-01-17 00:00:00+00:00,1917.924,1776.3487318594246,17.016225116278747,bull
2023-01-18 00:00:00+00:00,1908.759,1777.6662469653008,17.993675612634206,bull
2023-01-19 00:00:00+00:00,1906.887,1778.952025602462,18.892743516986002,bull
2023-01-20 00:00:00+00:00,1931.749,1780.4723935069153,20.002258506866838,bull
2023-01-21 00:00:00+00:00,1925.985,1781.9202801386875,20.93321115853996,bull
2023-01-23 00:00:00+00:00,1927.327,1783.3671131721335,21.933806072385323,bull
2023-01-24 00:00:00+00:00,1931.394,1784.8400175186794,22.87207665872961,bull
2023-01-25 00:00:00+00:00,1937.032,1786.3543656030706,23.773389328791836,bull
2023-01-26 00:00:00+00:00,1948.39,1787.9666604726917,24.721226250893324,bull
2023-01-27 00:00:00+00:00,1930.787,1789.387758378436,25.412527482227688,bull
2023-01-28 00:00:00+00:00,1928.333,1790.7702980960637,25.890382930165742,bull
2023-01-30 00:00:00+00:00,1928.923,1792.1449518463517,26.58854827414416,bull
2023-01-31 00:00:00+00:00,1922.158,1793.4386140170348,26.88220451022221,bull
2023-02-01 00:00:00+00:00,1927.404,1794.7716029322883,27.189177599672803,bull
2023-02-02 00:00:00+00:00,1953.112,1796.3471292712707,27.7400912553976,bull
2023-02-03 00:00:00+00:00,1915.071,1797.5284613183228,27.840538108577675,bull
2023-02-04 00:00:00+00:00,1865.805,1798.207829862419,27.45205514232316,bull
2023-02-06 00:00:00+00:00,1865.53,1798.8777022020965,26.854910315036477,bull
2023-02-07 00:00:00+00:00,1868.545,1799.5709091453593,26.072533097971473,bull
2023-02-08 00:00:00+00:00,1872.963,1800.301178706102,25.37531386316573,bull
2023-02-09 00:00:00+00:00,1875.058,1801.0450276742006,24.696295814776022,bull
2023-02-10 00:00:00+00:00,1862.391,1801.6554353590345,23.989188393733684,bull
2023-02-11 00:00:00+00:00,1865.383,1802.28954047984,23.337514877378,bull
2023-02-13 00:00:00+00:00,1862.774,1802.891375897951,22.418982391035797,bull
2023-02-14 00:00:00+00:00,1854.445,1803.4043472820513,21.484067143363745,bull
2023-02-15 00:00:00+00:00,1854.934,1803.9170801449166,20.549966972783068,bull
2023-02-16 00:00:00+00:00,1836.43,1804.2405917852657,19.400574266586318,bull
2023-02-17 00:00:00+00:00,1834.341,1804.5400983346663,18.185732731595635,bull
2023-02-18 00:00:00+00:00,1842.568,1804.9184854159134,16.95182494322171,bull
2023-02-20 00:00:00+00:00,1838.728,1805.254898496352,15.867140117916051,bull
2023-02-21 00:00:00+00:00,1841.743,1805.6179641829556,14.847666086891877,bull
2023-02-22 00:00:00+00:00,1835.617,1805.916462051782,13.771510205430332,bull
2023-02-23 00:00:00+00:00,1825.144,1806.1077808373366,12.669166820301825,bull
2023-02-24 00:00:00+00:00,1823.234,1806.2781909782586,11.506588045970375,bull
2023-02-25 00:00:00+00:00,1810.846,1806.3236418142958,9.976512543025137,bull
2023-02-27 00:00:00+00:00,1811.809,1806.3782224927606,8.849761174437845,bull
2023-02-28 00:00:00+00:00,1817.206,1806.485961572435,8.278131710015941,bull
2023-03-01 00:00:00+00:00,1825.619,1806.6763400642515,7.798637862154919,bull
2023-03-02 00:00:00+00:00,1836.623,1806.9743167800302,7.403407634670884,bull
2023-03-03 00:00:00+00:00,1837.887,1807.2819056677913,6.980726961689243,bull
2023-03-04 00:00:00+00:00,1855.333,1807.7600260094055,6.714998335204882,bull
2023-03-06 00:00:00+00:00,1852.363,1808.203836695879,6.548401336844563,bull
2023-03-07 00:00:00+00:00,1846.391,1808.5838084700495,6.294267990209391,bull
2023-03-08 00:00:00+00:00,1814.005,1808.6377506743277,5.74637477637657,bull
2023-03-09 00:00:00+00:00,1815.265,1808.7036934536877,5.299346171636444,bull
2023-03-10 00:00:00+00:00,1831.638,1808.931895508875,5.014815363958405,bull
2023-03-11 00:00:00+00:00,1867.178,1809.5114587376424,5.270866952376764,bull
2023-03-13 00:00:00+00:00,1877.815,1810.1910959641336,5.650997629467383,bull
2023-03-14 00:00:00+00:00,1912.093,1811.205045258023,6.286559842109455,bull
2023-03-15 00:00:00+00:00,1903.133,1812.119751275356,6.864852779003968,bull
2023-03-16 00:00:00+00:00,1921.224,1813.2053656905268,7.587401507571258,bull
2023-03-17 00:00:00+00:00,1921.362,1814.2815511065417,8.365089054759665,bull
2023-03-18 00:00:00+00:00,1988.198,1816.01206303583,9.90428219849332,bull
2023-03-20 00:00:00+00:00,1977.005,1817.6139828066177,11.335791828359106,bull
2023-03-21 00:00:00+00:00,1976.654,1819.1964705398852,12.872828725589443,bull
2023-03-22 00:00:00+00:00,1943.175,1820.4300877484436,14.05186525568297,bull
2023-03-23 00:00:00+00:00,1969.774,1821.9160968255737,15.430135253138815,bull
2023-03-24 00:00:00+00:00,1991.393,1823.6024341705931,16.92609410634168,bull
2023-03-25 00:00:00+00:00,1978.845,1825.1471363181495,18.172819538119256,bull
2023-03-27 00:00:00+00:00,1975.759,1826.6457618274217,19.36385615963036,bull
2023-03-28 00:00:00+00:00,1958.14,1827.9541622072484,20.19413619784291,bull
2023-03-29 00:00:00+00:00,1971.936,1829.386817309664,21.18298061378482,bull
2023-03-30 00:00:00+00:00,1963.265,1830.7189385304634,22.135130060413985,bull
2023-03-31 00:00:00+00:00,1978.455,1832.1889490923495,23.55119841802184,bull
2023-04-01 00:00:00+00:00,1969.445,1833.554680942177,24.85098748848918,bull
