available_at,close,ema,slope,regime
2023-01-11 00:00:00+00:00,3923.61,3980.700824525393,-28.161628603316785,bear
2023-01-12 00:00:00+00:00,3969.29,3980.5872839828517,-26.721313890845977,bear
2023-01-13 00:00:00+00:00,3985.18,3980.6329826496894,-25.137420220290096,mixed
2023-01-14 00:00:00+00:00,4000.13,3980.8269828223297,-23.13893842705329,mixed
2023-01-16 00:00:00+00:00,3995.36,3980.971589958426,-21.323725109371026,mixed
2023-01-17 00:00:00+00:00,3995.63,3981.1174447847106,-20.018911924203167,mixed
2023-01-18 00:00:00+00:00,3983.62,3981.1423458316294,-18.224196382668197,mixed
2023-01-19 00:00:00+00:00,3929.78,3980.631277713902,-17.209527761945537,bear
2023-01-20 00:00:00+00:00,3901.48,3979.843702811276,-16.735701615060407,bear
2023-01-21 00:00:00+00:00,3969.18,3979.7375963156414,-15.216042892523092,bear
2023-01-23 00:00:00+00:00,3968.48,3979.625580431904,-13.289316097572737,bear
2023-01-24 00:00:00+00:00,4017.4,3980.0014453032286,-11.425939817995186,mixed
2023-01-25 00:00:00+00:00,4003.32,3980.2334707230975,-9.65384091433316,mixed
2023-01-26 00:00:00+00:00,4023.82,3980.667167531823,-7.830320109215791,mixed
2023-01-27 00:00:00+00:00,4049.23,3981.3493847703126,-5.516983590716336,mixed
2023-01-28 00:00:00+00:00,4070.63,3982.2377491009565,-3.2902474355846607,mixed
2023-01-30 00:00:00+00:00,4064.96,3983.0608560750766,-0.7737275606036746,mixed
2023-01-31 00:00:00+00:00,4031.16,3983.5394545220906,0.5796428628846115,bull
2023-02-01 00:00:00+00:00,4069.07,3984.390504725851,2.2067110931043317,bull
2023-02-02 00:00:00+00:00,4138.24,3985.921345474848,4.646743818546383,bull
2023-02-03 00:00:00+00:00,4153.88,3987.5925758681333,6.891751342740463,bull
2023-02-04 00:00:00+00:00,4137.21,3989.0813064565104,8.494022473658788,bull
2023-02-06 00:00:00+00:00,4130.35,3990.486965098735,9.853982449045361,bull
2023-02-07 00:00:00+00:00,4120.53,3991.780925645016,10.953942822686258,bull
2023-02-08 00:00:00+00:00,4158.51,3993.439921409742,12.468331451315862,bull
2023-02-09 00:00:00+00:00,4124.62,3994.7451958235756,13.627751038864972,bull
2023-02-10 00:00:00+00:00,4084.8,3995.641263526824,14.49891769519445,bull
2023-02-11 00:00:00+00:00,4092.07,3996.60075344198,15.969475728078123,bull
2023-02-13 00:00:00+00:00,4080.78,3997.438357885344,17.59465507406776,bull
2023-02-14 00:00:00+00:00,4139.64,3998.8532995979276,19.115703282286177,bull
2023-02-15 00:00:00+00:00,4130.12,4000.1594359203364,20.533855488432437,bull
2023-02-16 00:00:00+00:00,4149.99,4001.650287304214,21.648842000985496,bull
2023-02-17 00:00:00+00:00,4079.58,4002.425707331038,22.192236607940686,bull
2023-02-18 00:00:00+00:00,4077.43,4003.172018700879,22.50485116905611,bull
2023-02-20 00:00:00+00:00,4072.21,4003.8589637884324,22.509579018119894,bull
2023-02-21 00:00:00+00:00,4070.48,4004.5218596711347,22.2841105701782,bull
2023-02-22 00:00:00+00:00,4005.1,4004.5276123112235,21.46675623614692,bull
2023-02-23 00:00:00+00:00,4005.09,4004.5332082086243,20.993753686533637,bull
2023-02-24 00:00:00+00:00,4007.32,4004.56093748018,20.17043275432934,bull
2023-02-25 00:00:00+00:00,3968.85,4004.205604768935,18.28425929408695,mixed
2023-02-27 00:00:00+00:00,3975.38,4003.918782830936,16.326206962802644,mixed
2023-02-28 00:00:00+00:00,3987.42,4003.7546158375935,14.673309381083072,mixed
2023-03-01 00:00:00+00:00,3959.94,4003.3186495108516,12.831684412116829,mixed
2023-03-02 00:00:00+00:00,3956.09,4002.8487126997984,11.067787054782457,mixed
2023-03-03 00:00:00+00:00,3975.7,4002.5785762550245,9.138654845282417,mixed
2023-03-04 00:00:00+00:00,4046.18,4003.0124212674123,8.26722544383665,bull
2023-03-06 00:00:00+00:00,4043.95,4003.419760359279,7.778496832454948,bull
2023-03-07 00:00:00+00:00,4053.73,4003.9203597586893,7.319606316709269,bull
2023-03-08 00:00:00+00:00,3991.35,4003.7952815521357,6.356923666791772,mixed
2023-03-09 00:00:00+00:00,3994.23,4003.7001046212686,4.8468050233409485,mixed
2023-03-10 00:00:00+00:00,3911.94,4002.7870687543905,2.6276328340541113,mixed
2023-03-11 00:00:00+00:00,3863.61,4001.402222299123,-0.24806500509112084,bear
2023-03-13 00:00:00+00:00,3905.07,4000.4436927240076,-1.9820146070305782,bear
2023-03-14 00:00:00+00:00,3857.97,3999.0260440401867,-4.1459746606924455,bear
2023-03-15 00:00:00+00:00,3919.0,3998.2297649950106,-5.629198793421892,bear
2023-03-16 00:00:00+00:00,3890.78,3997.1606131045132,-7.361246566621503,bear
2023-03-17 00:00:00+00:00,3963.9,3996.829661730339,-7.697950580884481,bear
2023-03-18 00:00:00+00:00,3914.5,3996.0104611161073,-8.522747092516965,bear
2023-03-20 00:00:00+00:00,3941.22,3995.4652823985343,-9.095655081645873,bear
2023-03-21 00:00:00+00:00,3955.16,3995.0642348124798,-9.141369956455037,bear
2023-03-22 00:00:00+00:00,4007.45,3995.187476257132,-8.731306573803977,mixed
2023-03-23 00:00:00+00:00,3944.79,3994.686008831688,-9.068607005905506,bear
2023-03-24 00:00:00+00:00,3954.18,3994.2829639676916,-9.03568554316007,bear
2023-03-25 00:00:00+00:00,3968.56,3994.027014077466,-8.821698622332406,bear
2023-03-27 00:00:00+00:00,3994.48,3994.0315214000784,-8.547054854946055,mixed
2023-03-28 00:00:00+00:00,3986.53,3993.956879396098,-9.05554187131429,bear
2023-03-29 00:00:00+00:00,3983.04,3993.8482537304653,-9.571506628813495,bear
2023-03-30 00:00:00+00:00,4025.57,3994.163892996829,-9.756466761860338,mixed
2023-03-31 00:00:00+00:00,4058.24,3994.8014662008404,-8.993815351295325,mixed
2023-04-01 00:00:00+00:00,4113.18,3995.9793620595387,-7.720742561729821,mixed
2023-04-03 00:00:00+00:00,4104.83,3997.0624529843194,-5.724615770071068,mixed
2023-04-04 00:00:00+00:00,4123.74,3998.3229260889534,-3.0792962101695593,mixed
2023-04-05 00:00:00+00:00,4107.47,3999.408966625382,-1.0347260986254696,mixed
2023-04-06 00:00:00+00:00,4086.69,4000.2774346191595,1.2513905789728597,bull
